"idDBLP","idACM"
"conf/sigmod/WattezCBFF00","http://w3/335452"
"conf/sigmod/Ross00","http://w3/335457"
"conf/sigmod/HsiaoN00","http://w3/335461"
"conf/sigmod/Weininger00","http://w3/335465"
"conf/sigmod/Jhingran00","http://w3/335469"
"conf/sigmod/WangSSZZW00","http://w3/335495"
"conf/sigmod/ChenDLT00","http://w3/336560"
"conf/sigmod/Galhardas00","http://w3/336568"
"conf/sigmod/JarkeQCLFLVV00","http://w3/336570"
"conf/sigmod/GillmannWSWW00","http://w3/336577"
"conf/sigmod/LiuPBHPT00","http://w3/336579"
"conf/sigmod/OriaOILY00","http://w3/336589"
"conf/sigmod/HanPY00","http://w3/335372"
"conf/sigmod/RiedelFGN00","http://w3/335375"
"conf/sigmod/ShenoyHSBBS00","http://w3/335376"
"conf/sigmod/LakhamrajuRSS00","http://w3/335381"
"conf/sigmod/BreunigKNS00","http://w3/335388"
"conf/sigmod/ChoG00","http://w3/335391"
"conf/sigmod/SalemBCL00","http://w3/335393"
"conf/sigmod/ChristophidesCS00","http://w3/335395"
"conf/sigmod/LiefkeS00","http://w3/335405"
"conf/sigmod/GarofalakisGRSS00","http://w3/335409"
"conf/sigmod/FaloutsosSTT00","http://w3/335412"
"conf/sigmod/KornM00","http://w3/335415"
"conf/sigmod/RodriguezR00","http://w3/335413"
"conf/sigmod/LeeKOTM00","http://w3/335416"
"conf/sigmod/LitwinS00","http://w3/335418"
"conf/sigmod/GoldmanW00","http://w3/335422"
"conf/sigmod/BarclaySG00","http://w3/335424"
"conf/sigmod/SaltenisJLL00","http://w3/335427"
"conf/sigmod/LabrinidisR00","http://w3/335430"
"conf/sigmod/ChenJDTW00","http://w3/335432"
"conf/sigmod/ChangBCLLS00","http://w3/335433"
"conf/sigmod/JagadishKS00","http://w3/335434"
"conf/sigmod/AgrawalS00","http://w3/335438"
"conf/sigmod/RaoR00","http://w3/335449"
"conf/sigmod/LehnerSPC00","http://w3/335454"
"conf/sigmod/PonnekantiK00","http://w3/335462"
"conf/sigmod/AnnamalaiCD00","http://w3/335463"
"conf/sigmod/ChenCPPSTM00","http://w3/335466"
"conf/sigmod/OrdonezC00","http://w3/335468"
"conf/sigmod/Ramakrishnan00","http://w3/335471"
"conf/sigmod/Nori00","http://w3/335474"
"conf/sigmod/Gal00","http://w3/335479"
"conf/sigmod/ShuklaD00","http://w3/335482"
"conf/sigmod/IvesLPST00","http://w3/335492"
"conf/sigmod/FegarasSRM00","http://w3/335494"
"conf/sigmod/RundensteinerCCSO00","http://w3/335496"
"conf/sigmod/MerialdoAMMP00","http://w3/335497"
"conf/sigmod/BerckenDS00","http://w3/336562"
"conf/sigmod/Sarawagi00","http://w3/336564"
"conf/sigmod/PeiMHZ00","http://w3/336572"
"conf/sigmod/HsuLG00","http://w3/336573"
"conf/sigmod/Rodriguez-Martinez00","http://w3/336575"
"conf/sigmod/YangYW00","http://w3/336578"
"conf/sigmod/LiBCS00","http://w3/336583"
"conf/sigmod/BressanGOT00","http://w3/336587"
"conf/sigmod/ReveszCKLLW00","http://w3/336590"
"conf/sigmod/ChakrabartiM99","http://w3/304185"
"conf/sigmod/AggarwalPWYP99","http://w3/304188"
"conf/sigmod/ShanmugasundaramNSR99","http://w3/304190"
"conf/sigmod/Jamil99","http://w3/304192"
"conf/sigmod/AdaliSS99","http://w3/304193"
"conf/sigmod/GehrkeGRL99","http://w3/304197"
"conf/sigmod/VitterW99","http://w3/304199"
"conf/sigmod/ChanI99","http://w3/304201"
"conf/sigmod/BlohsfeldKS99","http://w3/304203"
"conf/sigmod/IvesFFLW99","http://w3/304209"
"conf/sigmod/MayrS99","http://w3/304213"
"conf/sigmod/BeyerR99","http://w3/304214"
"conf/sigmod/KotidisR99","http://w3/304215"
"conf/sigmod/AggarwalWY99","http://w3/304218"
"conf/sigmod/Keim99","http://w3/304219"
"conf/sigmod/YerneniLGU99","http://w3/304221"
"conf/sigmod/CallanCD99","http://w3/304224"
"conf/sigmod/DavulcuFKR99","http://w3/304225"
"conf/sigmod/Ozsu99","http://w3/304228"
"conf/sigmod/Mohan99","http://w3/304230"
"conf/sigmod/HinneburgK99","http://w3/304232"
"conf/sigmod/KrishnamurthyBN99","http://w3/304235"
"conf/sigmod/BaulierBGGHJKKMMNNRSSSWW99","http://w3/304239"
"conf/sigmod/Kohler99","http://w3/304241"
"conf/sigmod/Greer99","http://w3/304242"
"conf/sigmod/TrisoliniLN99","http://w3/304569"
"conf/sigmod/LiuHBPT99","http://w3/304570"
"conf/sigmod/AltinelABFSZ99","http://w3/304571"
"conf/sigmod/WolfsonSXZC99","http://w3/304572"
"conf/sigmod/BraumandlKK99","http://w3/304573"
"conf/sigmod/RundensteinerKZWLLN99","http://w3/304574"
"conf/sigmod/NgLHM99","http://w3/304575"
"conf/sigmod/CruzJ99","http://w3/304587"
"conf/sigmod/MamoulisP99","http://w3/304183"
"conf/sigmod/AcharyaPR99","http://w3/304184"
"conf/sigmod/JagadishLS99","http://w3/304186"
"conf/sigmod/AnkerstBKS99","http://w3/304187"
"conf/sigmod/LometT99","http://w3/304189"
"conf/sigmod/BreitbartKRSS99","http://w3/304191"
"conf/sigmod/JagadishLMSV99","http://w3/304194"
"conf/sigmod/Hidber99","http://w3/304195"
"conf/sigmod/LakshmananNHP99","http://w3/304196"
"conf/sigmod/AboulnagaC99","http://w3/304198"
"conf/sigmod/LeeKC99","http://w3/304200"
"conf/sigmod/Wu99","http://w3/304202"
"conf/sigmod/MankuRL99","http://w3/304204"
"conf/sigmod/ChaudhuriMN99","http://w3/304206"
"conf/sigmod/AcharyaGPR99a","http://w3/304207"
"conf/sigmod/HaasH99","http://w3/304208"
"conf/sigmod/FlorescuLMS99","http://w3/304210"
"conf/sigmod/MaratheS99","http://w3/304211"
"conf/sigmod/ChangG99","http://w3/304212"
"conf/sigmod/LabioYG99","http://w3/304216"
"conf/sigmod/NatsevRS99","http://w3/304217"
"conf/sigmod/DeutschFS99","http://w3/304220"
"conf/sigmod/PapakonstantinouV99","http://w3/304222"
"conf/sigmod/EmbleyJN99","http://w3/304223"
"conf/sigmod/GarofalakisRRS99","http://w3/304227"
"conf/sigmod/Dullmann99","http://w3/304229"
"conf/sigmod/Chakrabarti99","http://w3/304231"
"conf/sigmod/Suciu99","http://w3/304233"
"conf/sigmod/CareyCNVDRSM99","http://w3/304234"
"conf/sigmod/Brown99","http://w3/304236"
"conf/sigmod/KanthRSB99","http://w3/304240"
"conf/sigmod/Hammond99","http://w3/304243"
"conf/sigmod/Team99","http://w3/304244"
"conf/sigmod/BergstraesserBPS99","http://w3/304248"
"conf/sigmod/DoRD99","http://w3/304250"
"conf/sigmod/JarkeQBLMS99","http://w3/304568"
"conf/sigmod/AdelbergD99","http://w3/304576"
"conf/sigmod/BargaL99","http://w3/304577"
"conf/sigmod/LiVCAHMWBCHIKSS99","http://w3/304578"
"conf/sigmod/RundensteinerCLCZNJLW99","http://w3/304579"
"conf/sigmod/ZhouLP99","http://w3/304580"
"conf/sigmod/AcharyaGPR99","http://w3/304581"
"conf/sigmod/BrodskySCE99","http://w3/304582"
"conf/sigmod/BonnetBCCCHKMMOSS99","http://w3/304583"
"conf/sigmod/RoussopoulosKS99","http://w3/304584"
"conf/sigmod/BohlenBD99","http://w3/304585"
"conf/sigmod/VossenW99","http://w3/304586"
"conf/sigmod/BouguettayaBH99","http://w3/304589"
"conf/sigmod/BaruGLMPVC99","http://w3/304590"
"conf/sigmod/NgLHP98","http://w3/276307"
"conf/sigmod/CherniackZ98","http://w3/276311"
"conf/sigmod/GuhaRS98","http://w3/276312"
"conf/sigmod/Bayardo98","http://w3/276313"
"conf/sigmod/AgrawalGGR98","http://w3/276314"
"conf/sigmod/KabraD98","http://w3/276315"
"conf/sigmod/UrhanFA98","http://w3/276317"
"conf/sigmod/KanthAS98","http://w3/276320"
"conf/sigmod/KotidisR98","http://w3/276327"
"conf/sigmod/DeshpandeRSN98","http://w3/276328"
"conf/sigmod/NestorovAM98","http://w3/276331"
"conf/sigmod/ChakrabartiDI98","http://w3/276332"
"conf/sigmod/SubramanianV98","http://w3/276333"
"conf/sigmod/ChanI98","http://w3/276336"
"conf/sigmod/ChaudhuriN98","http://w3/276337"
"conf/sigmod/AdaliBSS98","http://w3/276340"
"conf/sigmod/FernandezFKLS98","http://w3/276341"
"conf/sigmod/RajagopalanML98","http://w3/276342"
"conf/sigmod/LometW98","http://w3/276345"
"conf/sigmod/Stonebraker98","http://w3/276348"
"conf/sigmod/AdamY98","http://w3/276350"
"conf/sigmod/BerchtoldK98","http://w3/276353"
"conf/sigmod/WhiteCF98","http://w3/276355"
"conf/sigmod/Doherty98","http://w3/276358"
"conf/sigmod/FranklinZ98","http://w3/276360"
"conf/sigmod/LahiriJJC98","http://w3/276366"
"conf/sigmod/Aulakh98","http://w3/276367"
"conf/sigmod/Whelan98","http://w3/276368"
"conf/sigmod/NaumanS98","http://w3/276369"
"conf/sigmod/Brewer98","http://w3/276372"
"conf/sigmod/LiS98","http://w3/276374"
"conf/sigmod/LiuPTBBZBHY98","http://w3/276376"
"conf/sigmod/OlstonWACELSS98","http://w3/276377"
"conf/sigmod/AmbiteABKMMMPT98","http://w3/276381"
"conf/sigmod/AvnurHLORRRW98","http://w3/276383"
"conf/sigmod/KornackerSH98","http://w3/276384"
"conf/sigmod/DarEGP98","http://w3/276391"
"conf/sigmod/ChenWZ98","http://w3/276392"
"conf/sigmod/LiYVGPUV98","http://w3/276382"
"conf/sigmod/TsurUACMNR98","http://w3/276306"
"conf/sigmod/ShintaniK98","http://w3/276308"
"conf/sigmod/RaoR98","http://w3/276309"
"conf/sigmod/Fegaras98","http://w3/276310"
"conf/sigmod/JonssonFS98","http://w3/276316"
"conf/sigmod/BerchtoldBK98","http://w3/276318"
"conf/sigmod/SeidlK98","http://w3/276319"
"conf/sigmod/CluetDSS98","http://w3/276321"
"conf/sigmod/Miller98","http://w3/276322"
"conf/sigmod/Cohen98","http://w3/276323"
"conf/sigmod/GrumbachRS98","http://w3/276324"
"conf/sigmod/PapadopoulosM98","http://w3/276325"
"conf/sigmod/HjaltasonS98","http://w3/276326"
"conf/sigmod/ZhaoDNS98","http://w3/276329"
"conf/sigmod/Adelberg98","http://w3/276330"
"conf/sigmod/GibbonsM98","http://w3/276334"
"conf/sigmod/SarawagiTA98","http://w3/276335"
"conf/sigmod/JaedickeM98","http://w3/276338"
"conf/sigmod/GodfreySE98","http://w3/276339"
"conf/sigmod/ChaudhuriMN98","http://w3/276343"
"conf/sigmod/MatiasVW98","http://w3/276344"
"conf/sigmod/LarsonG98","http://w3/276346"
"conf/sigmod/AndersonBKW98","http://w3/276347"
"conf/sigmod/Mylopoulos98","http://w3/276349"
"conf/sigmod/KemperKM98","http://w3/276351"
"conf/sigmod/ClossmanSHKPB98","http://w3/276352"
"conf/sigmod/BlakeleyP98","http://w3/276354"
"conf/sigmod/ReinwaldP98","http://w3/276356"
"conf/sigmod/Eaton98","http://w3/276357"
"conf/sigmod/Spiro98","http://w3/276359"
"conf/sigmod/Chan98","http://w3/276362"
"conf/sigmod/NgLK98","http://w3/276364"
"conf/sigmod/AndersonAF98","http://w3/276365"
"conf/sigmod/Chong98","http://w3/276370"
"conf/sigmod/Lassettre98","http://w3/276371"
"conf/sigmod/Kennamer98","http://w3/276373"
"conf/sigmod/MeccaAMMS98","http://w3/276375"
"conf/sigmod/ChaudhuriN98a","http://w3/276378"
"conf/sigmod/KiepuszewskiMO98","http://w3/276379"
"conf/sigmod/Cohen98a","http://w3/276380"
"conf/sigmod/LacroixSC98","http://w3/276385"
"conf/sigmod/BaumannDFRW98","http://w3/276386"
"conf/sigmod/ParkKKLPC98","http://w3/276387"
"conf/sigmod/ZaianeHLCC98","http://w3/276388"
"conf/sigmod/Toyama98","http://w3/276389"
"conf/sigmod/CeriFP98","http://w3/276390"
"conf/sigmod/BerchtoldBBKK97","http://w3/253263"
"conf/sigmod/KornackerMH97","http://w3/253272"
"conf/sigmod/RoussopoulosKR97","http://w3/253276"
"conf/sigmod/ZhaoDN97","http://w3/253288"
"conf/sigmod/AcharyaFZ97","http://w3/253293"
"conf/sigmod/GriffinH97","http://w3/253304"
"conf/sigmod/BrinMUT97","http://w3/253325"
"conf/sigmod/BrinMS97","http://w3/253327"
"conf/sigmod/KornJF97","http://w3/253332"
"conf/sigmod/LivnyRBCDLMW97","http://w3/253335"
"conf/sigmod/PatelYKTNBHRLEKGDN97","http://w3/253342"
"conf/sigmod/GebhardtJJ97","http://w3/253344"
"conf/sigmod/BozkayaO97","http://w3/253345"
"conf/sigmod/AgrawalASY97","http://w3/253355"
"conf/sigmod/LlirbatFS97","http://w3/253357"
"conf/sigmod/YangM97","http://w3/253361"
"conf/sigmod/JajodiaSSB97","http://w3/253364"
"conf/sigmod/Kramer97","http://w3/253372"
"conf/sigmod/CruzALRZ97","http://w3/253376"
"conf/sigmod/LivnyRBCDLMW97a","http://w3/253379"
"conf/sigmod/HanKS97","http://w3/253404"
"conf/sigmod/RafieiM97","http://w3/253264"
"conf/sigmod/ChawatheG97","http://w3/253266"
"conf/sigmod/ONeilQ97","http://w3/253268"
"conf/sigmod/ZaharioudakisC97","http://w3/253269"
"conf/sigmod/HoAMS97","http://w3/253274"
"conf/sigmod/MumickQM97","http://w3/253277"
"conf/sigmod/TsueiPK97","http://w3/253279"
"conf/sigmod/DoppelhammerHKK97","http://w3/253280"
"conf/sigmod/AdelbergGW97","http://w3/253287"
"conf/sigmod/HellersteinHW97","http://w3/253291"
"conf/sigmod/GravanoCGP97","http://w3/253299"
"conf/sigmod/CareyK97","http://w3/253302"
"conf/sigmod/Arpaci-DusseauACHP97","http://w3/253322"
"conf/sigmod/HanKK97","http://w3/253330"
"conf/sigmod/MaheshwariL97","http://w3/253338"
"conf/sigmod/KoudasS97","http://w3/253340"
"conf/sigmod/KatayamaS97","http://w3/253347"
"conf/sigmod/ShivakumarG97","http://w3/253349"
"conf/sigmod/QuassW97","http://w3/253352"
"conf/sigmod/ColbyKLMR97","http://w3/253353"
"conf/sigmod/MotakisZ97","http://w3/253359"
"conf/sigmod/GeorgeH97","http://w3/253362"
"conf/sigmod/GuptaHR97","http://w3/253366"
"conf/sigmod/Shasha97","http://w3/253368"
"conf/sigmod/CareyMN97","http://w3/253370"
"conf/sigmod/ChaudhuriD97","http://w3/253373"
"conf/sigmod/Chaudhuri97","http://w3/253374"
"conf/sigmod/GoyalHKMSZ97","http://w3/253377"
"conf/sigmod/LiCHH97","http://w3/253384"
"conf/sigmod/BressanGFJHKLMPQSS97","http://w3/253389"
"conf/sigmod/AtzeniT97","http://w3/253393"
"conf/sigmod/HammerGNYBV97","http://w3/253395"
"conf/sigmod/GingrasLSPS97","http://w3/253397"
"conf/sigmod/GeneserethKD97","http://w3/253400"
"conf/sigmod/BohrerBBCFHKKMNRRSUUW97a","http://w3/253401"
"conf/sigmod/TomasicABKNR97","http://w3/253402"
"conf/sigmod/FernandezFKLS97","http://w3/253403"
"conf/sigmod/LabioZWGGW97","http://w3/253405"
"conf/sigmod/WangSCRZP97","http://w3/253406"
"conf/sigmod/BerchtoldK97","http://w3/253407"
"conf/sigmod/SeshadriP97","http://w3/253408"
"conf/sigmod/Chakravarthy97","http://w3/253409"
"conf/sigmod/WodtkeWWDM97","http://w3/253411"
"conf/sigmod/IoannidisLANT97","http://w3/253415"
"conf/sigmod/SimmenSM96","http://w3/233320"
"conf/sigmod/OConnellISWABCCLPWW96","http://w3/233321"
"conf/sigmod/OzdenRSS96","http://w3/233322"
"conf/sigmod/Blakeley96","http://w3/233329"
"conf/sigmod/LibkinMW96","http://w3/233335"
"conf/sigmod/Agarwal96","http://w3/233336"
"conf/sigmod/GangulyGMS96","http://w3/233340"
"conf/sigmod/KrishnanVI96","http://w3/233341"
"conf/sigmod/BrownCL96","http://w3/233351"
"conf/sigmod/ChristophidesCM96","http://w3/233358"
"conf/sigmod/SeshadriHPLRSSS96","http://w3/233360"
"conf/sigmod/ColbyGLMT96","http://w3/233364"
"conf/sigmod/HullZ96","http://w3/233365"
"conf/sigmod/ChawatheRGW96","http://w3/233366"
"conf/sigmod/BunemanDHS96","http://w3/233368"
"conf/sigmod/NguyenS96","http://w3/233371"
"conf/sigmod/Keim96","http://w3/280349"
"conf/sigmod/Han96","http://w3/280351"
"conf/sigmod/LeflerSW96","http://w3/280354"
"conf/sigmod/HanFWCZK96","http://w3/280356"
"conf/sigmod/HungYK96","http://w3/280360"
"conf/sigmod/BilirisFOP96","http://w3/280362"
"conf/sigmod/SrikantA96","http://w3/233311"
"conf/sigmod/FukudaMMT96","http://w3/233313"
"conf/sigmod/SelfridgeSW96","http://w3/233315"
"conf/sigmod/VanceM96","http://w3/233317"
"conf/sigmod/GoelI96","http://w3/233318"
"conf/sigmod/ChaudhuriG96","http://w3/233323"
"conf/sigmod/ZhangRL96","http://w3/233324"
"conf/sigmod/ZouS96","http://w3/233325"
"conf/sigmod/AchyutuniON96","http://w3/233326"
"conf/sigmod/AdaliCPS96","http://w3/233327"
"conf/sigmod/FranklinJK96","http://w3/233328"
"conf/sigmod/GrayHOS96","http://w3/233330"
"conf/sigmod/HillyerS96","http://w3/233332"
"conf/sigmod/HarinarayanRU96","http://w3/233333"
"conf/sigmod/RaoBG96","http://w3/233334"
"conf/sigmod/LoR96","http://w3/233337"
"conf/sigmod/PatelD96","http://w3/233338"
"conf/sigmod/PoosalaIHS96","http://w3/233342"
"conf/sigmod/DohertyHR96","http://w3/233344"
"conf/sigmod/LiskovACDGGMMS96","http://w3/233346"
"conf/sigmod/Tajima96","http://w3/233349"
"conf/sigmod/GarofalakisI96","http://w3/233352"
"conf/sigmod/CookKWZ96","http://w3/233354"
"conf/sigmod/McAuliffeCS96","http://w3/233355"
"conf/sigmod/CherniackZ96","http://w3/233356"
"conf/sigmod/HellersteinN96","http://w3/233359"
"conf/sigmod/RossSS96","http://w3/233361"
"conf/sigmod/MorpainCFP96","http://w3/233362"
"conf/sigmod/GoyalHKMS96","http://w3/233369"
"conf/sigmod/FernandezS96","http://w3/280347"
"conf/sigmod/Bernstein96","http://w3/280348"
"conf/sigmod/Mohan96","http://w3/280350"
"conf/sigmod/PiatkoYLS96","http://w3/280352"
"conf/sigmod/BohmA96","http://w3/280353"
"conf/sigmod/QuassWGHLMNRRAUW96","http://w3/280355"
"conf/sigmod/ChooOLCGBPS96","http://w3/280357"
"conf/sigmod/DogacHKOONDMAKE96","http://w3/280358"
"conf/sigmod/FukudaMMT96a","http://w3/280359"
"conf/sigmod/RundensteinerKRCJM96","http://w3/280361"
"conf/sigmod/RothAHCCFSTW96","http://w3/280363"
"conf/sigmod/BerensonBGMOO95","http://w3/223785"
"conf/sigmod/AdyaGLM95","http://w3/223787"
"conf/sigmod/Freeston95","http://w3/223796"
"conf/sigmod/ShatdalN95","http://w3/223801"
"conf/sigmod/FaloutsosL95","http://w3/223812"
"conf/sigmod/ParkCY95","http://w3/223813"
"conf/sigmod/AcharyaAFZ95","http://w3/223816"
"conf/sigmod/GuptaMR95","http://w3/223817"
"conf/sigmod/HouZ95","http://w3/223840"
"conf/sigmod/IoannidisP95","http://w3/223841"
"conf/sigmod/AdelbergGK95","http://w3/223842"
"conf/sigmod/DavisonG95","http://w3/223845"
"conf/sigmod/LuMSS95","http://w3/223850"
"conf/sigmod/BersonGM95","http://w3/223852"
"conf/sigmod/AbiteboulCM95","http://w3/223854"
"conf/sigmod/BrinDG95","http://w3/223855"
"conf/sigmod/Gettys95","http://w3/223860"
"conf/sigmod/Hope95","http://w3/223861"
"conf/sigmod/Ivinskis95","http://w3/223862"
"conf/sigmod/WoelkBJOTU95","http://w3/223867"
"conf/sigmod/Squire95","http://w3/223869"
"conf/sigmod/Olson95","http://w3/223873"
"conf/sigmod/Kleissner95","http://w3/223875"
"conf/sigmod/BaruFGHJPW95","http://w3/223876"
"conf/sigmod/ImielinskiV95","http://w3/223885"
"conf/sigmod/RadekeBBEKKN95","http://w3/223894"
"conf/sigmod/MoleskyR95","http://w3/223786"
"conf/sigmod/BrodskyK95","http://w3/223788"
"conf/sigmod/FegarasM95","http://w3/223789"
"conf/sigmod/GardarinMP95","http://w3/223791"
"conf/sigmod/RoussopoulosKV95","http://w3/223794"
"conf/sigmod/PapadiasTSE95","http://w3/223798"
"conf/sigmod/WilschutFA95","http://w3/223803"
"conf/sigmod/HernandezS95","http://w3/223807"
"conf/sigmod/RamaswamyK95","http://w3/223809"
"conf/sigmod/ArefBV95","http://w3/223811"
"conf/sigmod/WhiteD95","http://w3/223814"
"conf/sigmod/BettiniWBJ95","http://w3/223843"
"conf/sigmod/SistlaW95","http://w3/223844"
"conf/sigmod/DuSD95","http://w3/223846"
"conf/sigmod/BhargavaGI95","http://w3/223847"
"conf/sigmod/ZhugeGHW95","http://w3/223848"
"conf/sigmod/GriffinL95","http://w3/223849"
"conf/sigmod/FreedmanD95","http://w3/223851"
"conf/sigmod/DanS95","http://w3/223853"
"conf/sigmod/ChaudhuriDY95","http://w3/223856"
"conf/sigmod/Team95","http://w3/223857"
"conf/sigmod/Team95c","http://w3/223858"
"conf/sigmod/Moore95","http://w3/223859"
"conf/sigmod/BunemanM95","http://w3/223863"
"conf/sigmod/Gray95","http://w3/223864"
"conf/sigmod/Ellison95","http://w3/277954"
"conf/sigmod/Epstein95","http://w3/277955"
"conf/sigmod/Golding95","http://w3/223865"
"conf/sigmod/Shyy95","http://w3/223866"
"conf/sigmod/Edelstein95","http://w3/223868"
"conf/sigmod/Bampahl95","http://w3/223870"
"conf/sigmod/French95","http://w3/223871"
"conf/sigmod/Perna95","http://w3/223872"
"conf/sigmod/Atkinson95","http://w3/223874"
"conf/sigmod/Gerber95","http://w3/223877"
"conf/sigmod/Levine95","http://w3/223878"
"conf/sigmod/MattosM95","http://w3/223881"
"conf/sigmod/Sheth95","http://w3/223882"
"conf/sigmod/Norrie95","http://w3/223883"
"conf/sigmod/Gibson95","http://w3/223884"
"conf/sigmod/CeriFPP95","http://w3/223886"
"conf/sigmod/ColletC95","http://w3/223887"
"conf/sigmod/AshleyFHLNP95","http://w3/223888"
"conf/sigmod/BuchmannDZH95","http://w3/223889"
"conf/sigmod/MassariPSC95","http://w3/223890"
"conf/sigmod/ShklarSKT95","http://w3/223891"
"conf/sigmod/ThomasDM95","http://w3/223892"
"conf/sigmod/GatziuGD95","http://w3/223893"
